Product_ID,Category,Unit_Cost,Current_Stock,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days,Reorder_Point,Stock_Status,Inventory_Value
SKU-B5581,Home,249.22,4880.0,82.0,1018,Kyoto Crafts,21,2740.0,Normal Stock,1216193.6
SKU-X4260,Electronics,18.41,1218.0,82.0,923,Nagoya Parts,24,2891.0,Low Stock,22423.38
SKU-A4838,Food,280.43,0.0,30.0,250,Fukuoka Logistics,11,580.0,Out of Stock,0.0
SKU-B1187,Food,369.23,534.0,25.0,280,Tokyo Electronics,28,980.0,Low Stock,197168.82
SKU-A3452,Office,77.86,3064.0,53.0,609,Hokkaido Foods,15,1404.0,Normal Stock,238563.04
SKU-X3334,Food,420.3,0.0,60.0,620,Tokyo Electronics,24,2060.0,Out of Stock,0.0
SKU-Z9477,Home,12.42,1249.0,35.0,320,Tokyo Electronics,9,635.0,Normal Stock,15512.58
SKU-B1774,Office,475.58,2433.0,100.0,1367,Sapporo Steel,5,1867.0,Normal Stock,1157086.14
SKU-A2110,Apparel,77.75,424.0,,876,Fukuoka Logistics,22,,Normal Stock,32966.0
SKU-B1360,Industrial,23.5,2772.0,95.0,889,Fukuoka Logistics,30,3739.0,Low Stock,65142.0
SKU-Z5728,Office,326.95,115.0,100.0,1092,Tokyo Electronics,9,1992.0,Low Stock,37599.25
SKU-X5239,Apparel,431.12,1641.0,99.0,782,Sapporo Steel,13,2069.0,Low Stock,707467.92
SKU-Y1498,Food,231.82,518.0,51.0,565,Hokkaido Foods,16,1381.0,Low Stock,120082.76
SKU-Z1304,Shipping,82.28,2977.0,61.0,796,Nagoya Parts,23,2199.0,Normal Stock,244947.56
SKU-A5296,Food,115.02,439.0,12.0,137,Sapporo Steel,12,281.0,Normal Stock,50493.78
SKU-C1822,Shipping,439.62,1378.0,80.0,808,Tokyo Electronics,17,2168.0,Low Stock,605796.36
SKU-A1119,Industrial,104.08,843.0,27.0,375,Osaka Supplies,25,1050.0,Low Stock,87739.44
SKU-C7284,Office,433.28,0.0,49.0,672,Fukuoka Logistics,10,1162.0,Out of Stock,0.0
SKU-Z1009,Shipping,315.85,0.0,99.0,758,Fukuoka Logistics,27,3431.0,Out of Stock,0.0
SKU-B5549,Industrial,199.28,306.0,58.0,683,Osaka Supplies,27,2249.0,Low Stock,60979.68
SKU-Z6950,Apparel,254.1,0.0,55.0,596,Kyoto Crafts,18,1586.0,Out of Stock,0.0
SKU-A4113,Office,348.89,0.0,47.0,518,Sapporo Steel,17,1317.0,Out of Stock,0.0
SKU-A2926,Shipping,372.07,1751.0,75.0,967,Tokyo Electronics,21,2542.0,Low Stock,651494.57
SKU-X4256,Office,73.64,426.0,77.0,682,Osaka Supplies,24,2530.0,Low Stock,31370.64
SKU-C1944,Apparel,19.52,1336.0,96.0,867,Nagoya Parts,12,2019.0,Low Stock,26078.72
SKU-Z7856,Apparel,254.1,3808.0,72.0,952,Kyoto Crafts,27,2896.0,Normal Stock,967612.7999999999
SKU-Z5279,Electronics,260.41,350.0,12.0,120,Fukuoka Logistics,29,468.0,Low Stock,91143.50000000001
SKU-A4688,Apparel,272.2,1883.0,66.0,745,Sapporo Steel,21,2131.0,Low Stock,512552.6
SKU-Y4197,Shipping,258.92,439.0,91.0,654,Nagoya Parts,23,2747.0,Low Stock,113665.88
SKU-B5525,Home,157.82,325.0,10.0,93,Tokyo Electronics,7,163.0,Normal Stock,51291.5
SKU-Y5813,Office,308.69,4436.0,81.0,598,Nagoya Parts,6,1084.0,Normal Stock,1369348.84
SKU-B4741,Industrial,354.12,0.0,83.0,802,Sapporo Steel,19,2379.0,Out of Stock,0.0
SKU-Z3930,Office,378.98,1128.0,63.0,451,Hokkaido Foods,9,1018.0,Normal Stock,427489.44
SKU-Y9550,Shipping,240.4,1960.0,78.0,678,Kyoto Crafts,20,2238.0,Low Stock,471184.0
SKU-Y6049,Shipping,460.31,1038.0,37.0,386,Nagoya Parts,6,608.0,Normal Stock,477801.78
SKU-B5956,Apparel,254.1,84.0,16.0,180,Hokkaido Foods,20,500.0,Low Stock,21344.399999999998
SKU-B1885,Shipping,253.0,0.0,9.0,84,Hokkaido Foods,8,156.0,Out of Stock,0.0
SKU-X9992,Electronics,189.16,171.0,5.0,57,Kyoto Crafts,15,132.0,Normal Stock,32346.36
SKU-Z9639,Electronics,283.65,2741.0,59.0,796,Kyoto Crafts,9,1327.0,Normal Stock,777484.6499999999
SKU-Y2308,Apparel,79.69,1474.0,44.0,606,Kyoto Crafts,20,1486.0,Low Stock,117463.06
SKU-B9287,Shipping,487.55,0.0,4.0,28,Tokyo Electronics,28,140.0,Out of Stock,0.0
SKU-B5780,Food,388.26,593.0,48.0,357,Sapporo Steel,19,1269.0,Low Stock,230238.18
SKU-X2882,Electronics,260.41,1113.0,34.0,402,Hokkaido Foods,5,572.0,Normal Stock,289836.33
SKU-Z1149,Apparel,254.1,2789.0,71.0,980,Sapporo Steel,22,2542.0,Normal Stock,708684.9
SKU-A5360,Home,340.19,294.0,5.0,38,Osaka Supplies,13,103.0,Normal Stock,100015.86
SKU-B4225,Food,475.23,3958.0,75.0,553,Osaka Supplies,17,1828.0,Normal Stock,1880960.34
SKU-A7871,Office,208.11,693.0,26.0,192,Osaka Supplies,16,608.0,Normal Stock,144220.23
SKU-Z8861,Apparel,254.1,2762.0,61.0,683,Hokkaido Foods,15,1598.0,Normal Stock,701824.2
SKU-Z7597,Office,282.52,704.0,,706,Fukuoka Logistics,22,,Normal Stock,198894.08
SKU-B6595,Electronics,478.47,133.0,57.0,552,Tokyo Electronics,8,1008.0,Low Stock,63636.51
SKU-C8192,Industrial,44.82,2683.0,54.0,573,Sapporo Steel,22,1761.0,Normal Stock,120252.06
SKU-B5080,Apparel,33.8,158.0,87.0,682,Tokyo Electronics,12,1726.0,Low Stock,5340.4
SKU-A2786,Home,421.92,0.0,29.0,207,Tokyo Electronics,15,642.0,Out of Stock,0.0
SKU-B8577,Industrial,475.81,2053.0,43.0,495,Fukuoka Logistics,17,1226.0,Normal Stock,976837.93
SKU-C4971,Shipping,351.67,1345.0,64.0,533,Tokyo Electronics,14,1429.0,Low Stock,472996.15
SKU-B9597,Industrial,254.08499999999998,1507.0,66.0,615,Tokyo Electronics,8,1143.0,Normal Stock,382906.095
SKU-A5095,Apparel,400.7,982.0,19.0,174,Hokkaido Foods,26,668.0,Normal Stock,393487.39999999997
SKU-B6515,Shipping,473.09,275.0,89.0,1121,Osaka Supplies,20,2901.0,Low Stock,130099.75
SKU-Y9250,Industrial,300.93,393.0,19.0,138,Nagoya Parts,5,233.0,Normal Stock,118265.49
SKU-Y2581,Home,46.37,0.0,37.0,319,Kyoto Crafts,22,1133.0,Out of Stock,0.0
SKU-Y5342,Electronics,343.84,543.0,55.0,398,Sapporo Steel,4,618.0,Low Stock,186705.12
SKU-B6820,Office,157.42,893.0,63.0,779,Sapporo Steel,17,1850.0,Low Stock,140576.06
SKU-B7697,Office,12.68,998.0,17.0,138,Osaka Supplies,21,495.0,Normal Stock,12654.64
SKU-A4526,Shipping,137.32,65.0,14.0,127,Nagoya Parts,27,505.0,Low Stock,8925.8
SKU-C7611,Industrial,174.84,678.0,69.0,769,Tokyo Electronics,6,1183.0,Low Stock,118541.52
SKU-Z7758,Apparel,406.55,0.0,14.0,166,Nagoya Parts,27,544.0,Out of Stock,0.0
SKU-X9198,Electronics,303.56,3452.0,87.0,1076,Sapporo Steel,17,2555.0,Normal Stock,1047889.12
SKU-C9398,Office,67.15,862.0,41.0,391,Kyoto Crafts,14,965.0,Low Stock,57883.3
SKU-A6314,Food,394.81,817.0,79.0,864,Tokyo Electronics,24,2760.0,Low Stock,322559.77
SKU-Z5826,Office,179.71,1706.0,48.0,576,Fukuoka Logistics,17,1392.0,Normal Stock,306585.26
SKU-C1129,Electronics,128.57,156.0,4.0,45,Fukuoka Logistics,8,77.0,Normal Stock,20056.92
SKU-X7204,Electronics,256.03,98.0,66.0,613,Osaka Supplies,4,877.0,Low Stock,25090.94
SKU-C2886,Electronics,414.29,5256.0,92.0,1245,Fukuoka Logistics,6,1797.0,Normal Stock,2177508.24
SKU-X4964,Home,249.22,1882.0,53.0,562,Osaka Supplies,16,1410.0,Normal Stock,469032.04
SKU-A6824,Apparel,451.64,644.0,12.0,99,Fukuoka Logistics,5,159.0,Normal Stock,290856.16
SKU-A6188,Shipping,32.35,4639.0,98.0,848,Osaka Supplies,25,3298.0,Normal Stock,150071.65
SKU-X5265,Food,325.93,2264.0,92.0,692,Fukuoka Logistics,3,968.0,Normal Stock,737905.52
SKU-B3802,Shipping,258.92,0.0,81.0,617,Sapporo Steel,23,2480.0,Out of Stock,0.0
SKU-C8012,Food,255.84,0.0,52.0,447,Sapporo Steel,21,1539.0,Out of Stock,0.0
SKU-C8950,Office,349.73,2517.0,85.0,796,Tokyo Electronics,23,2751.0,Low Stock,880270.41
SKU-X4984,Electronics,303.09,558.0,21.0,280,Osaka Supplies,14,574.0,Low Stock,169124.21999999997
SKU-A6486,Home,328.97,5036.0,88.0,1177,Osaka Supplies,3,1441.0,Normal Stock,1656692.9200000002
SKU-Y3026,Industrial,254.08499999999998,3305.0,97.0,1043,Sapporo Steel,9,1916.0,Normal Stock,839750.9249999999
SKU-X6859,Industrial,334.33,4422.0,95.0,1004,Nagoya Parts,25,3379.0,Normal Stock,1478407.26
SKU-C6294,Shipping,271.84,99.0,27.0,237,Tokyo Electronics,30,1047.0,Low Stock,26912.159999999996
SKU-Y6455,Home,498.31,13.0,8.0,79,Kyoto Crafts,15,199.0,Low Stock,6478.03
SKU-Y3013,Industrial,240.05,203.0,14.0,144,Fukuoka Logistics,28,536.0,Low Stock,48730.15
SKU-Y2160,Electronics,175.45,296.0,17.0,178,Sapporo Steel,16,450.0,Low Stock,51933.2
SKU-Y6824,Food,255.84,2281.0,54.0,551,Fukuoka Logistics,20,1631.0,Normal Stock,583571.04
SKU-A2327,Shipping,375.74,275.0,49.0,547,Nagoya Parts,14,1233.0,Low Stock,103328.5
SKU-C3274,Shipping,489.89,3930.0,99.0,1124,Sapporo Steel,21,3203.0,Normal Stock,1925267.7
SKU-Y1166,Electronics,281.03,464.0,65.0,821,Kyoto Crafts,29,2706.0,Low Stock,130397.91999999998
SKU-Z7947,Food,25.61,3595.0,73.0,1003,Nagoya Parts,4,1295.0,Normal Stock,92067.95
SKU-A7055,Food,377.39,2003.0,,457,Kyoto Crafts,3,,Normal Stock,755912.1699999999
SKU-B5104,Food,255.84,5024.0,91.0,1032,Kyoto Crafts,7,1669.0,Normal Stock,1285340.16
SKU-B5091,Apparel,139.31,157.0,32.0,307,Hokkaido Foods,30,1267.0,Low Stock,21871.670000000002
SKU-X2203,Home,60.08,2135.0,50.0,668,Sapporo Steel,13,1318.0,Normal Stock,128270.8
SKU-A6276,Apparel,490.85,1133.0,49.0,359,Hokkaido Foods,4,555.0,Normal Stock,556133.05
SKU-B5739,Apparel,205.42,2276.0,72.0,615,Nagoya Parts,12,1479.0,Normal Stock,467535.92
SKU-A1407,Food,257.18,666.0,19.0,189,Sapporo Steel,23,626.0,Normal Stock,171281.88
SKU-A2153,Shipping,448.86,3292.0,67.0,765,Sapporo Steel,5,1100.0,Normal Stock,1477647.12
SKU-Z4823,Home,169.51,4598.0,93.0,1106,Osaka Supplies,10,2036.0,Normal Stock,779406.98
SKU-A7290,Food,160.24,116.0,13.0,110,Tokyo Electronics,27,461.0,Low Stock,18587.84
SKU-Y9978,Home,140.86,1832.0,79.0,1064,Sapporo Steel,4,1380.0,Normal Stock,258055.52000000002
SKU-C3383,Shipping,340.51,3892.0,88.0,986,Sapporo Steel,28,3450.0,Normal Stock,1325264.92
SKU-A5892,Industrial,434.7,1902.0,60.0,791,Osaka Supplies,28,2471.0,Low Stock,826799.4
SKU-X7426,Shipping,463.89,1027.0,33.0,313,Tokyo Electronics,3,412.0,Normal Stock,476415.02999999997
SKU-A2318,Home,160.3,72.0,19.0,157,Kyoto Crafts,9,328.0,Low Stock,11541.6
SKU-B6439,Office,411.67,519.0,49.0,529,Osaka Supplies,6,823.0,Low Stock,213656.73
SKU-C5118,Industrial,134.2,275.0,5.0,38,Tokyo Electronics,21,143.0,Normal Stock,36905.0
SKU-B6341,Industrial,254.08499999999998,1749.0,31.0,236,Sapporo Steel,11,577.0,Normal Stock,444394.665
SKU-A3796,Food,27.36,2437.0,58.0,557,Osaka Supplies,18,1601.0,Normal Stock,66676.31999999999
SKU-A9315,Food,413.31,800.0,89.0,687,Kyoto Crafts,12,1755.0,Low Stock,330648.0
SKU-X3802,Industrial,47.53,2260.0,70.0,834,Hokkaido Foods,9,1464.0,Normal Stock,107417.8
SKU-Y8379,Industrial,39.38,1949.0,46.0,432,Kyoto Crafts,3,570.0,Normal Stock,76751.62000000001
SKU-A9026,Shipping,18.65,384.0,12.0,152,Nagoya Parts,20,392.0,Low Stock,7161.599999999999
SKU-Z5437,Office,357.17,3000.0,71.0,619,Osaka Supplies,6,1045.0,Normal Stock,1071510.0
SKU-Z6310,Apparel,254.1,69.0,3.0,36,Kyoto Crafts,23,105.0,Low Stock,17532.899999999998
SKU-A9368,Office,171.74,8.0,2.0,25,Osaka Supplies,18,61.0,Low Stock,1373.92
SKU-B7766,Home,303.63,223.0,23.0,300,Fukuoka Logistics,3,369.0,Low Stock,67709.49
SKU-C5353,Office,136.45,44.0,8.0,88,Nagoya Parts,11,176.0,Low Stock,6003.799999999999
SKU-C4069,Food,498.63,2247.0,64.0,732,Hokkaido Foods,8,1244.0,Normal Stock,1120421.61
SKU-B2441,Electronics,260.41,3064.0,66.0,921,Nagoya Parts,27,2703.0,Normal Stock,797896.2400000001
SKU-Y1591,Shipping,111.13,1703.0,44.0,543,Hokkaido Foods,29,1819.0,Low Stock,189254.38999999998
SKU-C3004,Industrial,440.73,3192.0,55.0,631,Hokkaido Foods,10,1181.0,Normal Stock,1406810.1600000001
SKU-X8664,Apparel,280.75,4019.0,92.0,1095,Nagoya Parts,23,3211.0,Normal Stock,1128334.25
SKU-X1440,Food,240.89,0.0,98.0,710,Nagoya Parts,7,1396.0,Out of Stock,0.0
SKU-Y4583,Shipping,263.11,85.0,22.0,204,Nagoya Parts,27,798.0,Low Stock,22364.350000000002
SKU-C3416,Shipping,258.92,3065.0,56.0,614,Kyoto Crafts,10,1174.0,Normal Stock,793589.8
SKU-Y4145,Shipping,89.47,4.0,10.0,135,Sapporo Steel,24,375.0,Low Stock,357.88
SKU-A1406,Electronics,180.87,920.0,39.0,351,Hokkaido Foods,8,663.0,Normal Stock,166400.4
SKU-Y2168,Shipping,244.64,426.0,36.0,446,Fukuoka Logistics,17,1058.0,Low Stock,104216.64
SKU-C5699,Home,247.05,437.0,50.0,668,Sapporo Steel,20,1668.0,Low Stock,107960.85
SKU-C3666,Apparel,480.61,984.0,45.0,496,Sapporo Steel,22,1486.0,Low Stock,472920.24
SKU-Z5100,Electronics,468.44,45.0,1.0,10,Fukuoka Logistics,28,38.0,Normal Stock,21079.8
SKU-Z2795,Shipping,110.43,564.0,14.0,147,Osaka Supplies,11,301.0,Normal Stock,62282.520000000004
SKU-C6279,Industrial,254.08499999999998,0.0,90.0,871,Sapporo Steel,13,2041.0,Out of Stock,0.0
SKU-B5582,Industrial,159.74,1081.0,31.0,375,Nagoya Parts,6,561.0,Normal Stock,172678.94
SKU-C8876,Industrial,254.08499999999998,716.0,40.0,557,Osaka Supplies,27,1637.0,Low Stock,181924.86
SKU-Z6237,Home,467.54,2337.0,48.0,494,Kyoto Crafts,11,1022.0,Normal Stock,1092640.98
SKU-C1193,Home,82.68,3420.0,77.0,716,Fukuoka Logistics,26,2718.0,Normal Stock,282765.60000000003
SKU-A7226,Apparel,179.05,610.0,90.0,958,Hokkaido Foods,22,2938.0,Low Stock,109220.5
SKU-Y1489,Electronics,260.41,4836.0,86.0,1189,Hokkaido Foods,21,2995.0,Normal Stock,1259342.76
SKU-B3636,Food,12.71,1111.0,78.0,970,Osaka Supplies,7,1516.0,Low Stock,14120.810000000001
SKU-X6258,Home,254.58,41.0,9.0,86,Fukuoka Logistics,15,221.0,Low Stock,10437.78
SKU-Y6171,Industrial,466.47,3747.0,89.0,1146,Nagoya Parts,4,1502.0,Normal Stock,1747863.09
SKU-B9099,Food,301.91,4062.0,98.0,1191,Osaka Supplies,8,1975.0,Normal Stock,1226358.4200000002
SKU-Y6598,Shipping,481.55,2773.0,48.0,341,Kyoto Crafts,28,1685.0,Normal Stock,1335338.1500000001
SKU-B3672,Industrial,254.08499999999998,508.0,11.0,118,Osaka Supplies,23,371.0,Normal Stock,129075.18
SKU-C7777,Apparel,460.1,3161.0,75.0,1011,Hokkaido Foods,20,2511.0,Normal Stock,1454376.1
SKU-A8272,Shipping,274.65,4719.0,87.0,1108,Sapporo Steel,11,2065.0,Normal Stock,1296073.3499999999
SKU-A2525,Shipping,118.08,1502.0,65.0,583,Nagoya Parts,26,2273.0,Low Stock,177356.16
SKU-Z6054,Office,21.86,169.0,,22,Hokkaido Foods,12,,Normal Stock,3694.3399999999997
SKU-C1415,Food,362.15,741.0,15.0,205,Kyoto Crafts,24,565.0,Normal Stock,268353.14999999997
SKU-A2682,Electronics,48.66,0.0,47.0,496,Hokkaido Foods,16,1248.0,Out of Stock,0.0
SKU-C1727,Office,475.26,147.0,4.0,31,Fukuoka Logistics,19,107.0,Normal Stock,69863.22
SKU-B9021,Electronics,359.56,0.0,,126,Fukuoka Logistics,27,,Out of Stock,0.0
SKU-X2797,Office,347.23,1331.0,28.0,348,Sapporo Steel,3,432.0,Normal Stock,462163.13
SKU-C1637,Industrial,374.23,1498.0,28.0,267,Tokyo Electronics,6,435.0,Normal Stock,560596.54
SKU-C6181,Shipping,258.92,982.0,37.0,405,Kyoto Crafts,24,1293.0,Low Stock,254259.44
SKU-Y2157,Electronics,327.74,2192.0,89.0,1078,Kyoto Crafts,24,3214.0,Low Stock,718406.0800000001
SKU-B2319,Office,72.15,2193.0,57.0,599,Osaka Supplies,27,2138.0,Normal Stock,158224.95
SKU-C9295,Industrial,47.7,3146.0,56.0,740,Hokkaido Foods,16,1636.0,Normal Stock,150064.2
SKU-C3834,Food,414.2,867.0,35.0,437,Tokyo Electronics,20,1137.0,Low Stock,359111.39999999997
SKU-C8657,Home,249.22,764.0,67.0,484,Nagoya Parts,17,1623.0,Low Stock,190404.08
SKU-A3839,Food,82.15,44.0,1.0,13,Fukuoka Logistics,19,32.0,Normal Stock,3614.6000000000004
SKU-Z5273,Apparel,195.51,3541.0,87.0,874,Fukuoka Logistics,10,1744.0,Normal Stock,692300.9099999999
SKU-C3168,Office,343.6,358.0,19.0,213,Hokkaido Foods,19,574.0,Low Stock,123008.8
SKU-B8907,Apparel,201.82,1504.0,44.0,421,Osaka Supplies,15,1081.0,Normal Stock,303537.27999999997
SKU-Z1277,Electronics,252.76,270.0,8.0,73,Fukuoka Logistics,9,145.0,Normal Stock,68245.2
SKU-X9182,Apparel,15.72,3257.0,96.0,727,Sapporo Steel,28,3415.0,Low Stock,51200.04
SKU-C1017,Electronics,233.6,3490.0,86.0,682,Tokyo Electronics,7,1284.0,Normal Stock,815264.0
SKU-Z8047,Apparel,432.34,1333.0,35.0,293,Tokyo Electronics,29,1308.0,Normal Stock,576309.22
SKU-C2475,Apparel,453.25,3038.0,66.0,848,Nagoya Parts,7,1310.0,Normal Stock,1376973.5
SKU-X6641,Shipping,39.69,2874.0,56.0,777,Sapporo Steel,6,1113.0,Normal Stock,114069.06
SKU-C2235,Apparel,277.3,3827.0,70.0,761,Kyoto Crafts,18,2021.0,Normal Stock,1061227.1
SKU-A7997,Food,325.56,1255.0,90.0,762,Tokyo Electronics,9,1572.0,Low Stock,408577.8
SKU-C2589,Apparel,309.45,0.0,72.0,719,Fukuoka Logistics,25,2519.0,Out of Stock,0.0
SKU-B6225,Industrial,254.08499999999998,3488.0,61.0,698,Fukuoka Logistics,18,1796.0,Normal Stock,886248.48
SKU-Z8500,Apparel,283.39,0.0,63.0,761,Osaka Supplies,17,1832.0,Out of Stock,0.0
SKU-B2290,Apparel,254.1,1477.0,48.0,628,Fukuoka Logistics,26,1876.0,Low Stock,375305.7
SKU-A4447,Home,249.22,380.0,43.0,360,Sapporo Steel,13,919.0,Low Stock,94703.6
SKU-Z4834,Electronics,300.78,0.0,85.0,1003,Hokkaido Foods,14,2193.0,Out of Stock,0.0
SKU-Y8903,Industrial,254.08499999999998,435.0,13.0,95,Fukuoka Logistics,6,173.0,Normal Stock,110526.97499999999
SKU-A1682,Electronics,266.06,492.0,,913,Fukuoka Logistics,10,,Normal Stock,130901.52
SKU-B9080,Food,478.88,241.0,10.0,139,Osaka Supplies,29,429.0,Low Stock,115410.08
SKU-C5786,Industrial,217.69,1877.0,49.0,551,Sapporo Steel,6,845.0,Normal Stock,408604.13
SKU-Z9268,Industrial,138.95,1540.0,52.0,364,Tokyo Electronics,21,1456.0,Normal Stock,213982.99999999997
SKU-Y3609,Electronics,245.4,1282.0,27.0,368,Fukuoka Logistics,4,476.0,Normal Stock,314602.8
SKU-A6377,Food,28.1,0.0,39.0,525,Sapporo Steel,3,642.0,Out of Stock,0.0
SKU-A3249,Apparel,33.31,791.0,41.0,357,Tokyo Electronics,14,931.0,Low Stock,26348.210000000003
SKU-C4447,Industrial,177.18,397.0,69.0,610,Kyoto Crafts,23,2197.0,Low Stock,70340.46
SKU-C9455,Food,312.02,265.0,15.0,158,Sapporo Steel,15,383.0,Low Stock,82685.29999999999
SKU-Y4966,Apparel,254.1,589.0,55.0,430,Tokyo Electronics,18,1420.0,Low Stock,149664.9
SKU-A2081,Industrial,418.25,75.0,3.0,30,Hokkaido Foods,21,93.0,Low Stock,31368.75
SKU-A2382,Food,463.49,80.0,41.0,347,Kyoto Crafts,13,880.0,Low Stock,37079.2
SKU-C5013,Industrial,433.57,950.0,19.0,234,Nagoya Parts,15,519.0,Normal Stock,411891.5
SKU-C5497,Electronics,482.63,256.0,,228,Hokkaido Foods,11,,Normal Stock,123553.28
SKU-Y5816,Home,492.64,1462.0,60.0,674,Sapporo Steel,15,1574.0,Low Stock,720239.6799999999
SKU-B3585,Food,255.84,417.0,11.0,144,Kyoto Crafts,11,265.0,Normal Stock,106685.28
SKU-Z3108,Apparel,236.83,485.0,20.0,225,Osaka Supplies,24,705.0,Low Stock,114862.55
SKU-X2429,Shipping,201.02,3041.0,71.0,721,Hokkaido Foods,19,2070.0,Normal Stock,611301.8200000001
SKU-B1975,Shipping,238.86,1631.0,35.0,437,Hokkaido Foods,15,962.0,Normal Stock,389580.66000000003
SKU-A6210,Home,34.96,2568.0,63.0,625,Sapporo Steel,18,1759.0,Normal Stock,89777.28
SKU-X5137,Home,397.36,617.0,19.0,149,Tokyo Electronics,17,472.0,Normal Stock,245171.12
SKU-X6198,Industrial,324.38,1093.0,62.0,780,Fukuoka Logistics,25,2330.0,Low Stock,354547.33999999997
SKU-Z6544,Apparel,16.51,1546.0,78.0,1051,Kyoto Crafts,26,3079.0,Low Stock,25524.460000000003
SKU-Z5275,Industrial,281.85,198.0,24.0,206,Fukuoka Logistics,20,686.0,Low Stock,55806.3
SKU-B5075,Apparel,426.35,323.0,36.0,434,Hokkaido Foods,10,794.0,Low Stock,137711.05000000002
SKU-Y9154,Home,167.27,4263.0,72.0,823,Fukuoka Logistics,4,1111.0,Normal Stock,713072.01
SKU-X6845,Office,311.77,0.0,78.0,679,Hokkaido Foods,7,1225.0,Out of Stock,0.0
SKU-A5626,Food,222.41,495.0,76.0,544,Tokyo Electronics,5,924.0,Low Stock,110092.95
SKU-C1885,Food,343.6,716.0,50.0,394,Fukuoka Logistics,24,1594.0,Low Stock,246017.6
SKU-Z1307,Shipping,421.09,630.0,42.0,461,Osaka Supplies,14,1049.0,Low Stock,265286.7
SKU-C9810,Office,193.54,859.0,51.0,473,Hokkaido Foods,12,1085.0,Low Stock,166250.86
SKU-Y4559,Electronics,223.45,16.0,1.0,13,Nagoya Parts,16,29.0,Low Stock,3575.2
SKU-Z3684,Home,249.22,5295.0,95.0,732,Nagoya Parts,7,1397.0,Normal Stock,1319619.9
SKU-A7469,Food,17.87,5500.0,93.0,1288,Nagoya Parts,22,3334.0,Normal Stock,98285.0
SKU-X8083,Office,162.32,2790.0,66.0,743,Fukuoka Logistics,3,941.0,Normal Stock,452872.8
SKU-Y2411,Food,397.53,757.0,14.0,137,Hokkaido Foods,19,403.0,Normal Stock,300930.20999999996
SKU-C9477,Home,206.81,875.0,31.0,257,Hokkaido Foods,9,536.0,Normal Stock,180958.75
SKU-Z9076,Food,161.9,1796.0,55.0,718,Fukuoka Logistics,18,1708.0,Normal Stock,290772.4
SKU-Z9141,Apparel,406.83,519.0,63.0,764,Sapporo Steel,12,1520.0,Low Stock,211144.77
SKU-A7807,Office,356.97,3006.0,90.0,839,Hokkaido Foods,8,1559.0,Normal Stock,1073051.82
SKU-C6129,Industrial,475.22,76.0,6.0,55,Osaka Supplies,17,157.0,Low Stock,36116.72
SKU-Y1899,Food,255.84,360.0,91.0,712,Osaka Supplies,11,1713.0,Low Stock,92102.4
SKU-X3747,Shipping,343.13,2120.0,45.0,595,Osaka Supplies,17,1360.0,Normal Stock,727435.6
SKU-Y7127,Industrial,254.08499999999998,3078.0,79.0,834,Nagoya Parts,9,1545.0,Normal Stock,782073.6299999999
SKU-Z2782,Industrial,376.99,1359.0,81.0,753,Fukuoka Logistics,18,2211.0,Low Stock,512329.41000000003
SKU-A1939,Home,205.7,822.0,33.0,399,Osaka Supplies,3,498.0,Normal Stock,169085.4
SKU-A5416,Shipping,282.5,1812.0,44.0,419,Osaka Supplies,6,683.0,Normal Stock,511890.0
SKU-Y3437,Office,260.67,748.0,94.0,1280,Sapporo Steel,23,3442.0,Low Stock,194981.16
SKU-A9726,Office,21.67,1471.0,38.0,418,Kyoto Crafts,24,1330.0,Normal Stock,31876.570000000003
SKU-Z9730,Shipping,258.92,214.0,25.0,328,Osaka Supplies,3,403.0,Low Stock,55408.880000000005
SKU-C4567,Shipping,300.77,5098.0,96.0,673,Hokkaido Foods,13,1921.0,Normal Stock,1533325.46
SKU-B4473,Industrial,9.22,1487.0,99.0,1177,Kyoto Crafts,27,3850.0,Low Stock,13710.140000000001
SKU-B2699,Industrial,69.29,3097.0,90.0,994,Hokkaido Foods,15,2344.0,Normal Stock,214591.13000000003
SKU-Y2847,Office,73.54,0.0,35.0,392,Osaka Supplies,23,1197.0,Out of Stock,0.0
SKU-C8925,Home,215.51,331.0,28.0,202,Hokkaido Foods,13,566.0,Low Stock,71333.81
SKU-C4137,Electronics,287.4,1705.0,38.0,331,Osaka Supplies,30,1471.0,Normal Stock,490016.99999999994
SKU-Z8747,Electronics,476.27,998.0,74.0,724,Sapporo Steel,25,2574.0,Low Stock,475317.45999999996
SKU-Z1835,Shipping,115.33,5064.0,96.0,1009,Tokyo Electronics,24,3313.0,Normal Stock,584031.12
SKU-C6089,Electronics,211.16,979.0,44.0,367,Sapporo Steel,25,1467.0,Low Stock,206725.63999999998
SKU-B2964,Shipping,119.6,0.0,,696,Fukuoka Logistics,29,,Out of Stock,0.0
SKU-A6473,Office,260.67,3858.0,,768,Hokkaido Foods,11,,Normal Stock,1005664.8600000001
SKU-X8353,Home,336.66,54.0,15.0,206,Kyoto Crafts,8,326.0,Low Stock,18179.640000000003
SKU-Y5450,Office,260.67,3828.0,83.0,808,Sapporo Steel,20,2468.0,Normal Stock,997844.76
SKU-B8786,Shipping,67.09,171.0,14.0,105,Sapporo Steel,23,427.0,Low Stock,11472.390000000001
SKU-A8845,Home,13.91,1580.0,65.0,776,Nagoya Parts,29,2661.0,Low Stock,21977.8
