Product_ID,Category,Unit_Cost_Raw,Current_Stock_Raw,Daily_Demand_Est,Safety_Stock_Target,Vendor_Name,Lead_Time_Days
SKU-A2110,APPAREL,77.75,424,,876,Fukuoka Logistics,22
SKU-B1360,Industrial,23.5,2772,95.0,889,Fukuoka Logistics,30
SKU-Z5728,Office,326.95,115,100.0,1092,Tokyo Electronics,9
SKU-X5239,Apparel,431.12,1641,99.0,782,Sapporo Steel,13
SKU-Y1498,Food,231.82,518,51.0,565,Hokkaido Foods,16
SKU-Z1304,Shipping,82.28,2977,61.0,796,Nagoya Parts,23
SKU-A5296,Food,115.02,439,12.0,137,Sapporo Steel,12
SKU-C1822,Shipping,439.62,1378,80.0,808,Tokyo Electronics,17
SKU-A1119,Industrial,104.08,843,27.0,375,Osaka Supplies,25
SKU-C7284,Office,433.28,,49.0,672,Fukuoka Logistics,10
SKU-Z1009,Shipping,315.85,3511 pcs,99.0,758,Fukuoka Logistics,27
SKU-B5549,Industrial,199.28,306,58.0,683,Osaka Supplies,27
SKU-Z6950,Apparel,254.1,,55.0,596,Kyoto Crafts,18
SKU-A4113,Office,348.89,1894 pcs,47.0,518,Sapporo Steel,17
SKU-A2926,Shipping,372.07,1751,75.0,967,Tokyo Electronics,21
SKU-X4256,Office,USD 73.64,426,77.0,682,Osaka Supplies,24
SKU-C1944,Apparel,19.52,1336,96.0,867,Nagoya Parts,12
SKU-Z7856,Apparel,,3808,72.0,952,Kyoto Crafts,27
SKU-Z5279,Electronics,Quote Pending,350,12.0,120,Fukuoka Logistics,29
SKU-A4688,Apparel,USD 272.20,1883,66.0,745,Sapporo Steel,21
SKU-Y4197,Shipping,,439,91.0,654,Nagoya Parts,23
SKU-B5525,Home,$157.82,325,10.0,93,Tokyo Electronics,7
SKU-Y5813,Office,308.69,4436,81.0,598,Nagoya Parts,6
SKU-B4741,Industrial,354.12,,83.0,802,Sapporo Steel,19
SKU-Z3930,Office,378.98,1128,63.0,451,Hokkaido Foods,9
SKU-Y9550,Shipping,240.4,1960,78.0,678,Kyoto Crafts,20
SKU-Y6049,Shipping,460.31,1038,37.0,386,Nagoya Parts,6
SKU-B5956,apparel,Quote Pending,84,16.0,180,Hokkaido Foods,20
SKU-B1885,shipping,253.0,324 pcs,9.0,84,Hokkaido Foods,8
SKU-X9992,Electronics,189.16,171,5.0,57,Kyoto Crafts,15
SKU-Z9639,Electronics,283.65,2741,59.0,796,Kyoto Crafts,9
SKU-Y2308,Apparel,$79.69,1474,44.0,606,Kyoto Crafts,20
SKU-B9287,Shipping,487.55,-50,4.0,28,Tokyo Electronics,28
SKU-B5780,Food,388.26,593,48.0,357,Sapporo Steel,19
SKU-X2882,Electronics,,1113,34.0,402,Hokkaido Foods,5
SKU-Z1149,Apparel,Quote Pending,2789,71.0,980,Sapporo Steel,22
SKU-A5360,Home,340.19,294,5.0,38,Osaka Supplies,13
 SKU-B4225 ,food,475.23,3958,75.0,553,Osaka Supplies,17
SKU-A7871,Office,208.11,693,26.0,192,Osaka Supplies,16
SKU-Z8861,Apparel,Quote Pending,2762,61.0,683,Hokkaido Foods,15
SKU-Z7597,Office,282.52,704,,706,Fukuoka Logistics,22
SKU-B6595,Electronics,478.47,133,57.0,552,Tokyo Electronics,8
SKU-C8192,Industrial,$44.82,2683,54.0,573,Sapporo Steel,22
SKU-B5080,Apparel,33.8,158,87.0,682,Tokyo Electronics,12
SKU-A2786,Home,USD 421.92,-946,29.0,207,Tokyo Electronics,15
SKU-B8577,Industrial,$475.81,2053,43.0,495,Fukuoka Logistics,17
SKU-C4971,Shipping,351.67,1345,64.0,533,Tokyo Electronics,14
SKU-B9597,Industrial,Quote Pending,1507,66.0,615,Tokyo Electronics,8
SKU-A5095,Apparel,400.7,982,19.0,174,Hokkaido Foods,26
SKU-B6515,SHIPPING,473.09,275,89.0,1121,Osaka Supplies,20
SKU-Y9250,Industrial,300.93,393,19.0,138,Nagoya Parts,5
SKU-Y2581,Home,46.37,,37.0,319,Kyoto Crafts,22
SKU-Y5342,Electronics,$343.84,543,55.0,398,Sapporo Steel,4
SKU-B6820,Office,157.42,893,63.0,779,Sapporo Steel,17
SKU-B7697,Office,12.68,998,17.0,138,Osaka Supplies,21
SKU-A4526,Shipping,137.32,65,14.0,127,Nagoya Parts,27
SKU-C7611,Industrial,174.84,678,69.0,769,Tokyo Electronics,6
SKU-Z7758,Apparel,406.55,240 pcs,14.0,166,Nagoya Parts,27
SKU-X9198,Electronics,303.56,3452,87.0,1076,Sapporo Steel,17
SKU-C9398,Office,$67.15,862,41.0,391,Kyoto Crafts,14
SKU-A6314,Food,394.81,817,79.0,864,Tokyo Electronics,24
SKU-Z5826,Office,179.71,1706,48.0,576,Fukuoka Logistics,17
SKU-C1129,Electronics,128.57,156,4.0,45,Fukuoka Logistics,8
SKU-X7204,Electronics,256.03,98,66.0,613,Osaka Supplies,4
SKU-C2886,Electronics,414.29,5256,92.0,1245,Fukuoka Logistics,6
SKU-X4964,Home,Quote Pending,1882,53.0,562,Osaka Supplies,16
SKU-A6824,Apparel,451.64,644,12.0,99,Fukuoka Logistics,5
SKU-A6188,Shipping,32.35,4639,98.0,848,Osaka Supplies,25
SKU-X5265,Food,325.93,2264,92.0,692,Fukuoka Logistics,3
SKU-B3802,Shipping,,-1644,81.0,617,Sapporo Steel,23
SKU-C8012,Food,,1799 pcs,52.0,447,Sapporo Steel,21
SKU-C8950,Office,349.73,2517,85.0,796,Tokyo Electronics,23
SKU-X4984,electronics,303.09,558,21.0,280,Osaka Supplies,14
SKU-A6486,Home,328.97,5036,88.0,1177,Osaka Supplies,3
SKU-Y3026,Industrial,,3305,97.0,1043,Sapporo Steel,9
SKU-X6859,industrial,334.33,4422,95.0,1004,Nagoya Parts,25
SKU-C6294,Shipping,271.84,99,27.0,237,Tokyo Electronics,30
SKU-Y6455,Home,498.31,13,8.0,79,Kyoto Crafts,15
SKU-Y3013,Industrial,240.05,203,14.0,144,Fukuoka Logistics,28
SKU-Y2160,Electronics,175.45,296,17.0,178,Sapporo Steel,16
SKU-Y6824,Food,,2281,54.0,551,Fukuoka Logistics,20
 SKU-A2327 ,Shipping,375.74,275,49.0,547,Nagoya Parts,14
SKU-C3274,Shipping,489.89,3930,99.0,1124,Sapporo Steel,21
SKU-Y1166,Electronics,281.03,464,65.0,821,Kyoto Crafts,29
SKU-Z7947,Food,$25.61,3595,73.0,1003,Nagoya Parts,4
SKU-A7055,Food,377.39,2003,,457,Kyoto Crafts,3
SKU-B5104,FOOD,Quote Pending,5024,91.0,1032,Kyoto Crafts,7
SKU-B5091,Apparel,139.31,157,32.0,307,Hokkaido Foods,30
SKU-X2203,Home,60.08,2135,50.0,668,Sapporo Steel,13
SKU-A6276,Apparel,490.85,1133,49.0,359,Hokkaido Foods,4
SKU-B5739,Apparel,205.42,2276,72.0,615,Nagoya Parts,12
SKU-A1407,Food,257.18,666,19.0,189,Sapporo Steel,23
SKU-A2153,Shipping,448.86,3292,67.0,765,Sapporo Steel,5
SKU-Z4823,Home,$169.51,4598,93.0,1106,Osaka Supplies,10
SKU-A7290,Food,160.24,116,13.0,110,Tokyo Electronics,27
SKU-Y9978,Home,140.86,1832,79.0,1064,Sapporo Steel,4
SKU-C3383,Shipping,340.51,3892,88.0,986,Sapporo Steel,28
SKU-A5892,Industrial,434.7,1902,60.0,791,Osaka Supplies,28
SKU-X7426,Shipping,463.89,1027,33.0,313,Tokyo Electronics,3
SKU-A2318,Home,USD 160.30,72,19.0,157,Kyoto Crafts,9
SKU-B6439,Office,411.67,519,49.0,529,Osaka Supplies,6
SKU-C5118,Industrial,134.2,275,5.0,38,Tokyo Electronics,21
 SKU-B6341 ,Industrial,,1749,31.0,236,Sapporo Steel,11
SKU-A3796,Food,USD 27.36,2437,58.0,557,Osaka Supplies,18
SKU-A9315,Food,413.31,800,89.0,687,Kyoto Crafts,12
SKU-X3802,Industrial,$47.53,2260,70.0,834,Hokkaido Foods,9
SKU-Y8379,Industrial,USD 39.38,1949,46.0,432,Kyoto Crafts,3
SKU-A9026,Shipping,18.65,384,12.0,152,Nagoya Parts,20
SKU-Z5437,OFFICE,357.17,3000,71.0,619,Osaka Supplies,6
SKU-Z6310,Apparel,Quote Pending,69,3.0,36,Kyoto Crafts,23
SKU-A9368,Office,171.74,8,2.0,25,Osaka Supplies,18
SKU-B7766,Home,303.63,223,23.0,300,Fukuoka Logistics,3
SKU-C5353,Office,136.45,44,8.0,88,Nagoya Parts,11
SKU-C4069,Food,498.63,2247,64.0,732,Hokkaido Foods,8
SKU-B2441,Electronics,Quote Pending,3064,66.0,921,Nagoya Parts,27
 SKU-Y1591 ,Shipping,111.13,1703,44.0,543,Hokkaido Foods,29
SKU-C3004,Industrial,$440.73,3192,55.0,631,Hokkaido Foods,10
SKU-X8664,Apparel,280.75,4019,92.0,1095,Nagoya Parts,23
SKU-X1440,Food,USD 240.89,-102,98.0,710,Nagoya Parts,7
SKU-Y4583,shipping,263.11,85,22.0,204,Nagoya Parts,27
SKU-C3416,Shipping,Quote Pending,3065,56.0,614,Kyoto Crafts,10
SKU-Y4145,Shipping,89.47,4,10.0,135,Sapporo Steel,24
SKU-A1406,Electronics,180.87,920,39.0,351,Hokkaido Foods,8
SKU-Y2168,Shipping,244.64,426,36.0,446,Fukuoka Logistics,17
SKU-C5699,Home,247.05,437,50.0,668,Sapporo Steel,20
SKU-C3666,Apparel,480.61,984,45.0,496,Sapporo Steel,22
SKU-Z5100,Electronics,468.44,45,1.0,10,Fukuoka Logistics,28
SKU-Z2795,Shipping,110.43,564,14.0,147,Osaka Supplies,11
SKU-C6279,Industrial,Quote Pending,-3585,90.0,871,Sapporo Steel,13
SKU-B5582,Industrial,159.74,1081,31.0,375,Nagoya Parts,6
SKU-C8876,Industrial,Quote Pending,716,40.0,557,Osaka Supplies,27
SKU-Z6237,Home,467.54,2337,48.0,494,Kyoto Crafts,11
SKU-C1193,Home,82.68,3420,77.0,716,Fukuoka Logistics,26
SKU-A7226,APPAREL,179.05,610,90.0,958,Hokkaido Foods,22
SKU-Y1489,ELECTRONICS,Quote Pending,4836,86.0,1189,Hokkaido Foods,21
SKU-B3636,Food,12.71,1111,78.0,970,Osaka Supplies,7
SKU-X6258,Home,254.58,41,9.0,86,Fukuoka Logistics,15
 SKU-Y6171 ,Industrial,466.47,3747,89.0,1146,Nagoya Parts,4
SKU-B9099,Food,301.91,4062,98.0,1191,Osaka Supplies,8
SKU-Y6598,Shipping,481.55,2773,48.0,341,Kyoto Crafts,28
SKU-B3672,Industrial,,508,11.0,118,Osaka Supplies,23
SKU-C7777,Apparel,460.1,3161,75.0,1011,Hokkaido Foods,20
SKU-A8272,Shipping,USD 274.65,4719,87.0,1108,Sapporo Steel,11
SKU-A2525,Shipping,118.08,1502,65.0,583,Nagoya Parts,26
SKU-Z6054,Office,21.86,169,,22,Hokkaido Foods,12
SKU-C1415,Food,362.15,741,15.0,205,Kyoto Crafts,24
SKU-A2682,Electronics,48.66,-2620,47.0,496,Hokkaido Foods,16
SKU-C1727,Office,$475.26,147,4.0,31,Fukuoka Logistics,19
SKU-B9021,Electronics,359.56,-541,,126,Fukuoka Logistics,27
SKU-X2797,OFFICE,347.23,1331,28.0,348,Sapporo Steel,3
SKU-C1637,Industrial,374.23,1498,28.0,267,Tokyo Electronics,6
SKU-C6181,Shipping,Quote Pending,982,37.0,405,Kyoto Crafts,24
SKU-Y2157,Electronics,327.74,2192,89.0,1078,Kyoto Crafts,24
SKU-B2319,Office,72.15,2193,57.0,599,Osaka Supplies,27
SKU-C9295,Industrial,47.7,3146,56.0,740,Hokkaido Foods,16
SKU-C3834,Food,414.2,867,35.0,437,Tokyo Electronics,20
SKU-C8657,home,,764,67.0,484,Nagoya Parts,17
SKU-A3839,Food,82.15,44,1.0,13,Fukuoka Logistics,19
SKU-Z5273,Apparel,195.51,3541,87.0,874,Fukuoka Logistics,10
SKU-C3168,OFFICE,USD 343.60,358,19.0,213,Hokkaido Foods,19
SKU-B8907,Apparel,201.82,1504,44.0,421,Osaka Supplies,15
SKU-Z1277,Electronics,$252.76,270,8.0,73,Fukuoka Logistics,9
SKU-X9182,Apparel,$15.72,3257,96.0,727,Sapporo Steel,28
 SKU-C1017 ,Electronics,233.6,3490,86.0,682,Tokyo Electronics,7
SKU-Z8047,Apparel,432.34,1333,35.0,293,Tokyo Electronics,29
SKU-C2475,Apparel,453.25,3038,66.0,848,Nagoya Parts,7
SKU-X6641,Shipping,39.69,2874,56.0,777,Sapporo Steel,6
SKU-C2235,Apparel,277.3,3827,70.0,761,Kyoto Crafts,18
SKU-A7997,Food,325.56,1255,90.0,762,Tokyo Electronics,9
SKU-C2589,Apparel,309.45,-3165,72.0,719,Fukuoka Logistics,25
SKU-B6225,Industrial,Quote Pending,3488,61.0,698,Fukuoka Logistics,18
SKU-Z8500,Apparel,283.39,-2040,63.0,761,Osaka Supplies,17
SKU-B2290,Apparel,Quote Pending,1477,48.0,628,Fukuoka Logistics,26
SKU-A4447,Home,Quote Pending,380,43.0,360,Sapporo Steel,13
SKU-Z4834,Electronics,300.78,,85.0,1003,Hokkaido Foods,14
SKU-Y8903,Industrial,,435,13.0,95,Fukuoka Logistics,6
 SKU-A1682 ,Electronics,266.06,492,,913,Fukuoka Logistics,10
SKU-B9080,food,$478.88,241,10.0,139,Osaka Supplies,29
SKU-C5786,industrial,217.69,1877,49.0,551,Sapporo Steel,6
SKU-Z9268,Industrial,138.95,1540,52.0,364,Tokyo Electronics,21
SKU-Y3609,Electronics,245.4,1282,27.0,368,Fukuoka Logistics,4
SKU-A6377,FOOD,28.1,-650,39.0,525,Sapporo Steel,3
SKU-A3249,Apparel,33.31,791,41.0,357,Tokyo Electronics,14
SKU-C4447,Industrial,177.18,397,69.0,610,Kyoto Crafts,23
SKU-C9455,Food,312.02,265,15.0,158,Sapporo Steel,15
SKU-Y4966,Apparel,Quote Pending,589,55.0,430,Tokyo Electronics,18
SKU-A2081,Industrial,USD 418.25,75,3.0,30,Hokkaido Foods,21
SKU-A2382,Food,463.49,80,41.0,347,Kyoto Crafts,13
SKU-C5013,Industrial,433.57,950,19.0,234,Nagoya Parts,15
 SKU-C5497 ,Electronics,482.63,256,,228,Hokkaido Foods,11
SKU-Y5816,Home,492.64,1462,60.0,674,Sapporo Steel,15
SKU-B3585,FOOD,,417,11.0,144,Kyoto Crafts,11
SKU-Z3108,Apparel,236.83,485,20.0,225,Osaka Supplies,24
SKU-X2429,Shipping,201.02,3041,71.0,721,Hokkaido Foods,19
SKU-B1975,Shipping,238.86,1631,35.0,437,Hokkaido Foods,15
SKU-A6210,Home,34.96,2568,63.0,625,Sapporo Steel,18
SKU-X5137,Home,397.36,617,19.0,149,Tokyo Electronics,17
SKU-X6198,Industrial,324.38,1093,62.0,780,Fukuoka Logistics,25
SKU-Z6544,Apparel,USD 16.51,1546,78.0,1051,Kyoto Crafts,26
SKU-Z5275,Industrial,281.85,198,24.0,206,Fukuoka Logistics,20
SKU-B5075,Apparel,426.35,323,36.0,434,Hokkaido Foods,10
SKU-Y9154,Home,167.27,4263,72.0,823,Fukuoka Logistics,4
 SKU-X6845 ,Office,311.77,1217 pcs,78.0,679,Hokkaido Foods,7
SKU-A5626,Food,222.41,495,76.0,544,Tokyo Electronics,5
SKU-C1885,FOOD,343.6,716,50.0,394,Fukuoka Logistics,24
SKU-Z1307,Shipping,$421.09,630,42.0,461,Osaka Supplies,14
SKU-C9810,Office,193.54,859,51.0,473,Hokkaido Foods,12
SKU-Y4559,Electronics,223.45,16,1.0,13,Nagoya Parts,16
SKU-Z3684,Home,Quote Pending,5295,95.0,732,Nagoya Parts,7
SKU-A7469,Food,17.87,5500,93.0,1288,Nagoya Parts,22
SKU-X8083,Office,$162.32,2790,66.0,743,Fukuoka Logistics,3
SKU-Y2411,Food,397.53,757,14.0,137,Hokkaido Foods,19
SKU-C9477,Home,206.81,875,31.0,257,Hokkaido Foods,9
SKU-Z9076,Food,161.9,1796,55.0,718,Fukuoka Logistics,18
SKU-Z9141,Apparel,$406.83,519,63.0,764,Sapporo Steel,12
SKU-A7807,Office,356.97,3006,90.0,839,Hokkaido Foods,8
SKU-C6129,Industrial,475.22,76,6.0,55,Osaka Supplies,17
 SKU-Y1899 ,Food,,360,91.0,712,Osaka Supplies,11
SKU-X3747,shipping,343.13,2120,45.0,595,Osaka Supplies,17
SKU-Y7127,Industrial,Quote Pending,3078,79.0,834,Nagoya Parts,9
SKU-Z2782,industrial,376.99,1359,81.0,753,Fukuoka Logistics,18
SKU-A1939,Home,$205.70,822,33.0,399,Osaka Supplies,3
SKU-A5416,Shipping,282.5,1812,44.0,419,Osaka Supplies,6
SKU-Y3437,Office,,748,94.0,1280,Sapporo Steel,23
SKU-A9726,OFFICE,21.67,1471,38.0,418,Kyoto Crafts,24
 SKU-Z9730 ,Shipping,,214,25.0,328,Osaka Supplies,3
SKU-C4567,Shipping,300.77,5098,96.0,673,Hokkaido Foods,13
SKU-B4473,Industrial,9.22,1487,99.0,1177,Kyoto Crafts,27
SKU-B2699,INDUSTRIAL,69.29,3097,90.0,994,Hokkaido Foods,15
SKU-Y2847,Office,73.54,1388 pcs,35.0,392,Osaka Supplies,23
SKU-C8925,Home,215.51,331,28.0,202,Hokkaido Foods,13
SKU-C4137,Electronics,287.4,1705,38.0,331,Osaka Supplies,30
SKU-Z8747,Electronics,476.27,998,74.0,724,Sapporo Steel,25
SKU-Z1835,Shipping,115.33,5064,96.0,1009,Tokyo Electronics,24
SKU-C6089,electronics,USD 211.16,979,44.0,367,Sapporo Steel,25
SKU-B2964,Shipping,119.6,,,696,Fukuoka Logistics,29
 SKU-A6473 ,Office,Quote Pending,3858,,768,Hokkaido Foods,11
SKU-X8353,Home,336.66,54,15.0,206,Kyoto Crafts,8
SKU-Y5450,OFFICE,Quote Pending,3828,83.0,808,Sapporo Steel,20
SKU-B8786,SHIPPING,$67.09,171,14.0,105,Sapporo Steel,23
SKU-A8845,Home,USD 13.91,1580,65.0,776,Nagoya Parts,29
SKU-B3272,FOOD,482.49,3874,76.0,827,Tokyo Electronics,8
SKU-Z7875,industrial,481.78,1822,72.0,826,Sapporo Steel,9
SKU-A2596,Food,$212.48,1016,54.0,598,Tokyo Electronics,22
SKU-C7439,Food,,,85.0,925,Nagoya Parts,20
SKU-B1358,Office,468.16,-4788,80.0,653,Osaka Supplies,8
SKU-C3460,Home,344.53,498,68.0,621,Hokkaido Foods,25
SKU-X2482,Shipping,301.98,1583,66.0,625,Kyoto Crafts,6
SKU-A8857,Electronics,148.93,2478,91.0,1249,Sapporo Steel,29
SKU-C8764,Apparel,460.21,3045,53.0,617,Nagoya Parts,16
SKU-Z3822,Office,395.61,327,,197,Osaka Supplies,12
SKU-C1494,Industrial,221.6,1856,47.0,602,Kyoto Crafts,9
SKU-A1579,Office,Quote Pending,,78.0,1008,Nagoya Parts,27
SKU-A6907,Shipping,68.21,631,53.0,606,Fukuoka Logistics,14
SKU-B8816,Electronics,390.51,1394,35.0,321,Osaka Supplies,20
SKU-Z8023,Electronics,,5797,98.0,1300,Hokkaido Foods,4
SKU-X3255,Office,255.13,798,45.0,332,Fukuoka Logistics,10
SKU-Y3302,Industrial,154.67,2839,70.0,671,Sapporo Steel,19
SKU-Y7139,Office,100.2,380,62.0,501,Osaka Supplies,3
SKU-Y6286,Apparel,452.76,1520,69.0,942,Hokkaido Foods,13
SKU-B9599,APPAREL,88.77,283,38.0,375,Hokkaido Foods,25
SKU-Z5607,Home,457.48,1589,96.0,837,Fukuoka Logistics,10
SKU-Y4479,Shipping,,1935,45.0,444,Hokkaido Foods,14
SKU-Y9075,Home,366.03,766,49.0,620,Osaka Supplies,18
SKU-A8923,Shipping,136.45,38,,106,Osaka Supplies,7
SKU-A7751,Industrial,360.76,239,61.0,438,Osaka Supplies,7
SKU-X4559,Office,111.39,352,61.0,685,Fukuoka Logistics,30
SKU-Z6792,Electronics,Quote Pending,984,28.0,224,Fukuoka Logistics,5
SKU-B8893,Industrial,Quote Pending,201,70.0,852,Hokkaido Foods,8
SKU-X5661,Food,Quote Pending,1709 pcs,53.0,692,Nagoya Parts,11
SKU-C9836,Apparel,$342.97,412,61.0,734,Hokkaido Foods,7
SKU-C9475,Apparel,17.19,2883,49.0,372,Osaka Supplies,18
SKU-C8997,Electronics,Quote Pending,1358,37.0,331,Osaka Supplies,14
SKU-Z7951,Food,Quote Pending,2063,88.0,842,Nagoya Parts,30
SKU-Z3264,Food,212.68,5097,98.0,1086,Tokyo Electronics,25
SKU-Z3988,Office,,674,44.0,318,Fukuoka Logistics,5
SKU-X2418,Food,USD 162.98,1983,47.0,590,Tokyo Electronics,27
SKU-A1243,Office,462.88,2876,65.0,485,Kyoto Crafts,22
SKU-Z3927,Apparel,233.03,257,70.0,841,Sapporo Steel,23
SKU-Y7298,Food,Quote Pending,,75.0,1037,Nagoya Parts,29
SKU-B5393,Industrial,399.77,75,2.0,26,Hokkaido Foods,16
SKU-C9841,Food,461.21,2349,45.0,337,Kyoto Crafts,25
SKU-Y9452,food,USD 75.74,3709,92.0,998,Osaka Supplies,30
SKU-Z1640,Electronics,315.09,1881,54.0,461,Nagoya Parts,19
SKU-X5552,Food,106.08,795,23.0,184,Osaka Supplies,9
SKU-B5003,ELECTRONICS,350.32,2226,40.0,440,Sapporo Steel,20
SKU-A4461,Shipping,Quote Pending,4119,93.0,1114,Kyoto Crafts,22
SKU-B7009,Industrial,301.95,472 pcs,13.0,129,Kyoto Crafts,17
SKU-Y2772,Food,38.39,193,84.0,721,Nagoya Parts,4
SKU-A5154,Industrial,$395.90,1498,39.0,479,Hokkaido Foods,7
SKU-B6919,Industrial,413.16,47,49.0,410,Hokkaido Foods,9
SKU-Y2184,INDUSTRIAL,391.78,2954,78.0,706,Tokyo Electronics,21
SKU-A9092,Food,80.1,1976,72.0,950,Tokyo Electronics,10
SKU-C7772,Home,$181.66,2437,61.0,841,Kyoto Crafts,20
SKU-X8419,Home,354.61,1024 pcs,19.0,183,Fukuoka Logistics,24
SKU-X7048,Food,481.41,253,9.0,83,Sapporo Steel,24
SKU-C1874,Home,156.58,68,13.0,135,Tokyo Electronics,22
SKU-B3489,Food,257.87,400,26.0,362,Fukuoka Logistics,28
SKU-Z4907,Electronics,391.33,1569,28.0,327,Fukuoka Logistics,28
SKU-Z5484,Food,142.67,,44.0,339,Hokkaido Foods,17
SKU-Y1196,Electronics,236.77,1102,24.0,313,Hokkaido Foods,29
SKU-Z9503,Apparel,398.71,1237,26.0,334,Fukuoka Logistics,7
SKU-B4536,Home,392.04,470,11.0,115,Fukuoka Logistics,27
SKU-Y9429,Electronics,263.05,966,17.0,196,Kyoto Crafts,10
SKU-C1890,Home,400.4,2341,63.0,556,Sapporo Steel,3
SKU-B7044,Food,193.98,1658,29.0,219,Fukuoka Logistics,28
SKU-Y9775,Food,223.55,-19,84.0,1159,Kyoto Crafts,9
 SKU-Y1449 ,Industrial,221.95,-89,2.0,15,Kyoto Crafts,17
SKU-B2697,Shipping,68.45,586,74.0,729,Fukuoka Logistics,8
SKU-C8779,ELECTRONICS,489.03,235,36.0,273,Fukuoka Logistics,22
SKU-X3964,Food,110.89,231,54.0,679,Sapporo Steel,9
SKU-X9182,Industrial,Quote Pending,348,10.0,72,Kyoto Crafts,4
SKU-X7518,Home,425.73,1014,28.0,212,Hokkaido Foods,16
SKU-X2134,Food,329.15,4,4.0,45,Osaka Supplies,3
SKU-A9884,Home,118.71,2307,63.0,641,Kyoto Crafts,28
SKU-A6679,Office,310.08,708,25.0,246,Sapporo Steel,23
SKU-B4032,Food,151.13,1289,40.0,344,Kyoto Crafts,17
SKU-C3408,OFFICE,490.27,4112,74.0,835,Fukuoka Logistics,6
SKU-X4054,Electronics,Quote Pending,1123,31.0,323,Tokyo Electronics,12
SKU-X3747,Home,144.32,2033,66.0,817,Osaka Supplies,15
SKU-A2219,Apparel,449.35,1565,29.0,387,Tokyo Electronics,6
SKU-C7609,Apparel,103.61,300,22.0,242,Fukuoka Logistics,21
SKU-Z5994,Electronics,117.56,338,78.0,632,Fukuoka Logistics,7
SKU-X9710,Food,USD 24.46,43,,98,Sapporo Steel,15
SKU-Y6021,Industrial,Quote Pending,24,6.0,71,Osaka Supplies,30
SKU-Y6483,Apparel,278.9,-1667,96.0,781,Tokyo Electronics,7
SKU-Z9997,Food,351.47,-1748,38.0,477,Kyoto Crafts,27
SKU-X6751,Food,126.34,1510,82.0,770,Hokkaido Foods,12
SKU-B4231,Home,294.04,253,77.0,1056,Sapporo Steel,30
SKU-X1148,Food,110.54,1554,74.0,736,Sapporo Steel,20
SKU-Z8393,Food,26.67,1656,57.0,618,Osaka Supplies,22
SKU-B1888,Apparel,372.89,853,63.0,552,Nagoya Parts,17
SKU-C3171,Food,$26.87,1466,72.0,548,Tokyo Electronics,19
SKU-X5257,Apparel,430.16,767,,553,Kyoto Crafts,5
SKU-Z7221,Industrial,309.91,468,93.0,891,Osaka Supplies,28
 SKU-X3453 ,Food,169.62,2548,53.0,721,Kyoto Crafts,20
SKU-Z5717,Industrial,161.88,2484,48.0,623,Hokkaido Foods,28
SKU-Y9643,Home,USD 485.16,3095,57.0,405,Tokyo Electronics,23
SKU-X4019,Home,255.79,2435,42.0,375,Tokyo Electronics,10
SKU-C8934,Office,Quote Pending,2898,65.0,860,Tokyo Electronics,25
SKU-Z5431,Industrial,53.63,3341,75.0,779,Osaka Supplies,17
SKU-Y5953,OFFICE,USD 202.04,646,32.0,384,Tokyo Electronics,24
SKU-X9996,Electronics,459.6,2377 pcs,91.0,1166,Osaka Supplies,17
SKU-B4719,apparel,435.7,,80.0,692,Sapporo Steel,4
SKU-X3218,food,424.7,1915,40.0,280,Hokkaido Foods,22
SKU-C4677,ELECTRONICS,USD 203.02,3126,76.0,753,Hokkaido Foods,29
SKU-X8624,Office,90.5,782,65.0,584,Osaka Supplies,13
SKU-Z9722,Electronics,226.45,1330,,665,Sapporo Steel,3
SKU-A5590,shipping,367.47,1502,39.0,431,Osaka Supplies,14
SKU-Y2128,Home,374.43,3808,97.0,1120,Sapporo Steel,17
SKU-A8041,Office,173.29,2078,99.0,1383,Osaka Supplies,17
SKU-C3267,Office,,419,17.0,180,Kyoto Crafts,17
SKU-Z7205,Office,278.36,3954,90.0,911,Fukuoka Logistics,4
SKU-Y6066,Shipping,453.84,350,44.0,586,Fukuoka Logistics,5
SKU-Y3359,Shipping,USD 358.96,2910,,953,Kyoto Crafts,11
SKU-Z9893,Apparel,196.48,-1295,86.0,605,Sapporo Steel,15
SKU-Y7028,Home,214.78,1012,17.0,146,Hokkaido Foods,15
SKU-B6015,Shipping,375.13,-3886,97.0,685,Nagoya Parts,29
SKU-X4879,Office,47.17,1065,37.0,268,Sapporo Steel,27
SKU-Z5410,OFFICE,238.85,134,43.0,327,Fukuoka Logistics,25
SKU-C2341,Office,USD 178.51,1076,29.0,210,Nagoya Parts,12
SKU-B2399,Electronics,188.5,728,52.0,476,Hokkaido Foods,12
SKU-B5522,Electronics,116.6,4444,89.0,834,Tokyo Electronics,20
SKU-C9534,Industrial,352.39,5173,95.0,1135,Tokyo Electronics,7
SKU-Z4105,Home,209.07,823,22.0,299,Fukuoka Logistics,23
SKU-C1524,Shipping,364.02,110,35.0,429,Osaka Supplies,27
SKU-A2154,Home,USD 414.09,90,14.0,104,Tokyo Electronics,16
SKU-A6704,FOOD,198.66,636,15.0,196,Nagoya Parts,23
SKU-X1157,Apparel,Quote Pending,-3008,62.0,757,Nagoya Parts,4
SKU-C7762,Electronics,84.76,2600,77.0,900,Nagoya Parts,18
SKU-X9746,Office,185.25,1320,76.0,957,Fukuoka Logistics,17
SKU-B1332,Office,USD 315.70,903,,559,Kyoto Crafts,21
